,Season,team,team_full_name,conference,avg_age,avg_exp,avg_weight,avg_height,Odds,highest_salary,median_salary,total_salary,top_players,not_top_players,nb_championships,nb_champ_past_4y,nb_po_apperence,winner,ranking
271,2021,HOU,Houston Rockets,WEST,25.83333333333333,4.266666666666667,217.8333333333333,77.76666666666667,10000,41254920,1620564.0,128087962,1,24,2,0,33,0,15
272,2020,HOU,Houston Rockets,WEST,28.761904761904763,7.047619047619048,218.7619047619048,78.23809523809524,10000,38506482,1416852.0,131293343,2,21,2,0,33,0,4
273,2019,HOU,Houston Rockets,WEST,27.26086956521739,5.695652173913044,218.0434782608696,78.34782608695652,10000,35654150,838464.0,124810135,2,19,2,0,32,0,3
274,2018,HOU,Houston Rockets,WEST,27.875,5.791666666666667,212.7083333333333,78.0,10000,28299399,1230186.0,118271480,2,23,2,0,31,0,1
275,2017,HOU,Houston Rockets,WEST,25.944444444444443,4.611111111111111,213.22222222222223,78.44444444444444,10000,26540100,1398120.0,90498298,2,16,2,0,30,0,3
276,2016,HOU,Houston Rockets,WEST,26.88888888888889,5.833333333333333,218.88888888888889,78.61111111111111,10000,22359364,1967302.5,90188412,1,17,2,0,29,0,8
277,2015,HOU,Houston Rockets,WEST,26.6,4.05,215.55,78.5,10000,21436271,1551300.0,87299371,1,21,2,0,28,0,2
278,2014,HOU,Houston Rockets,WEST,25.166666666666668,3.2222222222222223,218.3333333333333,78.77777777777777,6600,20513178,1186459.0,63983641,2,15,2,0,27,0,5
279,2014,HOU,Houston Rockets,WEST,25.166666666666668,3.2222222222222223,218.3333333333333,78.77777777777777,1200,20513178,1186459.0,63983641,2,15,2,0,27,0,5
280,2013,HOU,Houston Rockets,WEST,24.15,2.1,220.4,78.85,6600,8374646,1453520.0,57323787,0,23,2,0,26,0,7
281,2013,HOU,Houston Rockets,WEST,24.15,2.1,220.4,78.85,1200,8374646,1453520.0,57323787,0,23,2,0,26,0,7
282,2012,HOU,Houston Rockets,WEST,25.73684210526316,3.684210526315789,217.1052631578948,78.26315789473684,4000,11519840,2297066.5,57021755,1,15,2,0,25,0,9
283,2012,HOU,Houston Rockets,WEST,25.73684210526316,3.684210526315789,217.1052631578948,78.26315789473684,4000,11519840,2297066.5,57021755,1,15,2,0,25,0,9
284,2012,HOU,Houston Rockets,WEST,25.73684210526316,3.684210526315789,217.1052631578948,78.26315789473684,6600,11519840,2297066.5,57021755,1,15,2,0,25,0,9
285,2011,HOU,Houston Rockets,WEST,25.8,3.45,222.35,79.05,4000,17686100,2669520.0,72315654,1,14,2,0,25,0,9
286,2011,HOU,Houston Rockets,WEST,25.8,3.45,222.35,79.05,4000,17686100,2669520.0,72315654,1,14,2,0,25,0,9
287,2011,HOU,Houston Rockets,WEST,25.8,3.45,222.35,79.05,6600,17686100,2669520.0,72315654,1,14,2,0,25,0,9
288,2010,HOU,Houston Rockets,WEST,25.904761904761905,3.0476190476190474,222.1428571428572,79.04761904761905,4000,16378325,2300000.0,68914971,1,18,2,0,25,0,9
289,2010,HOU,Houston Rockets,WEST,25.904761904761905,3.0476190476190474,222.1428571428572,79.04761904761905,4000,16378325,2300000.0,68914971,1,18,2,0,25,0,9
290,2010,HOU,Houston Rockets,WEST,25.904761904761905,3.0476190476190474,222.1428571428572,79.04761904761905,6600,16378325,2300000.0,68914971,1,18,2,0,25,0,9
291,2009,HOU,Houston Rockets,WEST,28.11764705882353,5.411764705882353,222.52941176470588,79.0,1000,20370437,1962378.0,73302272,2,15,2,0,25,0,5
292,2009,HOU,Houston Rockets,WEST,28.11764705882353,5.411764705882353,222.52941176470588,79.0,1200,20370437,1962378.0,73302272,2,15,2,0,25,0,5
293,2008,HOU,Houston Rockets,WEST,27.285714285714285,4.523809523809524,218.47619047619048,78.95238095238095,1000,19014187,2050000.0,69894114,1,17,2,0,24,0,4
294,2008,HOU,Houston Rockets,WEST,27.285714285714285,4.523809523809524,218.47619047619048,78.95238095238095,1200,19014187,2050000.0,69894114,1,17,2,0,24,0,4
295,2025,IND,Indiana Pacers,EAST,25.05263157894737,3.736842105263158,213.0625,79.10526315789474,5000,42176400,5398950.5,166475639,2,14,3,0,37,0,
296,2024,IND,Indiana Pacers,EAST,25.5,3.863636363636364,214.77272727272728,78.68181818181819,5000,37893408,2696280.0,145587839,1,24,3,0,37,0,6
297,2023,IND,Indiana Pacers,EAST,25.4,3.55,212.1,78.5,5000,35069500,2573760.0,122145349,1,24,3,0,36,0,11
298,2022,IND,Indiana Pacers,EAST,25.821428571428573,3.2142857142857144,212.5,77.82142857142857,5000,22477273,2245400.0,135200909,0,25,3,0,36,0,13
299,2021,IND,Indiana Pacers,EAST,25.25,3.55,210.6,77.95,5000,20700000,2651580.0,127861935,0,20,3,0,36,0,9
300,2020,IND,Indiana Pacers,EAST,24.823529411764707,3.235294117647059,212.58823529411765,78.0,5000,21000000,3158380.0,114208526,0,18,3,0,36,0,4
301,2019,IND,Indiana Pacers,EAST,25.47058823529412,4.294117647058823,219.23529411764707,78.05882352941177,5000,21000000,2407560.0,110804431,0,23,3,0,35,0,5
302,2018,IND,Indiana Pacers,EAST,25.68421052631579,4.0,223.68421052631567,78.57894736842105,5000,21000000,1524305.0,93669385,1,22,3,0,34,0,5
303,2017,IND,Indiana Pacers,EAST,26.75,5.9375,226.375,78.375,5000,18314532,2463840.0,94008504,0,21,3,0,33,0,7
304,2016,IND,Indiana Pacers,EAST,25.875,4.5625,222.625,78.6875,5000,17120106,3700000.0,71286088,1,16,3,0,32,0,7
305,2015,IND,Indiana Pacers,EAST,27.75,4.8125,226.5,79.375,5000,15925680,3135000.0,75174324,1,14,3,0,31,0,8
306,2014,IND,Indiana Pacers,EAST,27.11764705882353,4.529411764705882,231.0,79.58823529411765,3300,14283844,3141001.5,55015196,2,10,3,0,31,0,1
307,2014,IND,Indiana Pacers,EAST,27.11764705882353,4.529411764705882,231.0,79.58823529411765,1400,14283844,3141001.5,55015196,2,10,3,0,31,0,1
308,2013,IND,Indiana Pacers,EAST,25.75,3.375,227.0,79.375,3300,13686750,2814689.5,66687960,1,15,3,0,30,0,3
309,2013,IND,Indiana Pacers,EAST,25.75,3.375,227.0,79.375,1400,13686750,2814689.5,66687960,1,15,3,0,30,0,3
310,2012,IND,Indiana Pacers,EAST,26.53333333333333,4.4,225.9333333333333,79.46666666666667,10000,12015904,2404620.0,51554083,1,13,3,0,29,0,3
311,2012,IND,Indiana Pacers,EAST,26.53333333333333,4.4,225.9333333333333,79.46666666666667,15000,12015904,2404620.0,51554083,1,13,3,0,29,0,3
312,2012,IND,Indiana Pacers,EAST,26.53333333333333,4.4,225.9333333333333,79.46666666666667,6600,12015904,2404620.0,51554083,1,13,3,0,29,0,3
313,2011,IND,Indiana Pacers,EAST,26.0,4.133333333333334,220.6,79.2,10000,10973202,2153704.5,65088630,0,16,3,0,28,0,8
314,2011,IND,Indiana Pacers,EAST,26.0,4.133333333333334,220.6,79.2,15000,10973202,2153704.5,65088630,0,16,3,0,28,0,8
315,2011,IND,Indiana Pacers,EAST,26.0,4.133333333333334,220.6,79.2,6600,10973202,2153704.5,65088630,0,16,3,0,28,0,8
316,2010,IND,Indiana Pacers,EAST,26.4,4.2,217.9333333333333,78.8,10000,11047619,2217080.0,66733257,0,16,3,0,15,0,10
317,2010,IND,Indiana Pacers,EAST,26.4,4.2,217.9333333333333,78.8,15000,11047619,2217080.0,66733257,0,16,3,0,15,0,10
318,2010,IND,Indiana Pacers,EAST,26.4,4.2,217.9333333333333,78.8,6600,11047619,2217080.0,66733257,0,16,3,0,15,0,10
319,2009,IND,Indiana Pacers,EAST,26.571428571428573,4.071428571428571,220.07142857142856,79.64285714285714,4000,10126984,2301332.5,69668818,0,16,3,0,15,0,9
320,2009,IND,Indiana Pacers,EAST,26.571428571428573,4.071428571428571,220.07142857142856,79.64285714285714,10000,10126984,2301332.5,69668818,0,16,3,0,15,0,9
321,2008,IND,Indiana Pacers,EAST,26.125,3.875,221.8125,79.5,4000,19728000,1734316.0,66260246,1,14,3,0,15,0,9
322,2008,IND,Indiana Pacers,EAST,26.125,3.875,221.8125,79.5,10000,19728000,1734316.0,66260246,1,14,3,0,15,0,9
323,2025,LAC,Los Angeles Clippers,WEST,27.15,5.95,216.4705882352941,78.1,3000,49205800,4668000.0,170238451,1,14,0,0,15,0,
324,2024,LAC,Los Angeles Clippers,WEST,28.38095238095238,6.714285714285714,214.8095238095238,78.52380952380952,3000,45640084,3039993.5,200060815,2,18,0,0,15,0,4
325,2023,LAC,Los Angeles Clippers,WEST,28.23809523809524,6.857142857142857,211.42857142857144,78.28571428571429,3000,42492492,2798291.0,191189228,2,18,0,0,14,0,5
326,2022,LAC,Los Angeles Clippers,WEST,26.782608695652176,5.391304347826087,215.17391304347825,78.6086956521739,3000,39344970,1789256.0,166832670,2,19,0,0,13,0,8
327,2021,LAC,Los Angeles Clippers,WEST,27.6,6.5,218.25,78.3,3000,35450412,2349134.0,137405304,2,16,0,0,13,0,4
328,2020,LAC,Los Angeles Clippers,WEST,26.65,5.1,214.85,78.15,3000,33005556,2331593.0,134125011,2,17,0,0,12,0,2
329,2019,LAC,Los Angeles Clippers,WEST,27.09090909090909,4.727272727272728,216.9090909090909,78.95454545454545,3000,21587579,3375360.0,118370702,0,25,0,0,11,0,8
330,2018,LAC,Los Angeles Clippers,WEST,26.476190476190474,3.7142857142857135,218.7619047619048,78.57142857142857,3000,22642350,1632991.0,119178226,0,22,0,0,10,0,10
331,2017,LAC,Los Angeles Clippers,WEST,29.53333333333333,8.266666666666667,224.66666666666663,78.66666666666667,3000,22868827,1877329.5,116237541,0,18,0,0,10,0,4
332,2016,LAC,Los Angeles Clippers,WEST,28.83333333333333,6.388888888888889,222.77777777777777,78.72222222222223,3000,21468696,1215322.0,95585714,2,16,0,0,9,0,4
333,2015,LAC,Los Angeles Clippers,WEST,27.95,6.3,214.5,77.9,3000,20068563,1448490.0,80901123,2,17,0,0,8,0,3
334,2014,LAC,Los Angeles Clippers,WEST,28.45,7.1,219.5,78.65,2200,18668431,3250000.0,73103861,2,11,0,0,7,0,3
335,2014,LAC,Los Angeles Clippers,WEST,28.45,7.1,219.5,78.65,1400,18668431,3250000.0,73103861,2,11,0,0,7,0,3
336,2013,LAC,Los Angeles Clippers,WEST,29.0,7.733333333333333,220.6,78.46666666666667,2200,17779458,2987500.0,74354449,1,15,0,0,6,0,5
337,2013,LAC,Los Angeles Clippers,WEST,29.0,7.733333333333333,220.6,78.46666666666667,1400,17779458,2987500.0,74354449,1,15,0,0,6,0,5
338,2012,LAC,Los Angeles Clippers,WEST,27.22222222222222,5.5,221.8333333333333,77.88888888888889,15000,16359805,2000032.0,67333389,1,16,0,0,5,0,5
339,2012,LAC,Los Angeles Clippers,WEST,27.22222222222222,5.5,221.8333333333333,77.88888888888889,10000,16359805,2000032.0,67333389,1,16,0,0,5,0,5
340,2012,LAC,Los Angeles Clippers,WEST,27.22222222222222,5.5,221.8333333333333,77.88888888888889,2000,16359805,2000032.0,67333389,1,16,0,0,5,0,5
341,2011,LAC,Los Angeles Clippers,WEST,26.23529411764705,4.294117647058823,230.05882352941177,78.6470588235294,15000,11800000,2481660.0,53225329,1,15,0,0,53,0,13
342,2011,LAC,Los Angeles Clippers,WEST,26.23529411764705,4.294117647058823,230.05882352941177,78.6470588235294,10000,11800000,2481660.0,53225329,1,15,0,0,53,0,13
343,2011,LAC,Los Angeles Clippers,WEST,26.23529411764705,4.294117647058823,230.05882352941177,78.6470588235294,2000,11800000,2481660.0,53225329,1,15,0,0,53,0,13
344,2010,LAC,Los Angeles Clippers,WEST,27.0,5.368421052631579,217.42105263157896,78.63157894736842,15000,12150000,2659940.0,61616409,0,18,0,0,53,0,12
345,2010,LAC,Los Angeles Clippers,WEST,27.0,5.368421052631579,217.42105263157896,78.63157894736842,10000,12150000,2659940.0,61616409,0,18,0,0,53,0,12
346,2010,LAC,Los Angeles Clippers,WEST,27.0,5.368421052631579,217.42105263157896,78.63157894736842,2000,12150000,2659940.0,61616409,0,18,0,0,53,0,12
347,2009,LAC,Los Angeles Clippers,WEST,26.789473684210527,5.052631578947368,222.05263157894737,79.36842105263158,5000,14666667,1262275.0,62764206,1,18,0,0,53,0,14
348,2009,LAC,Los Angeles Clippers,WEST,26.789473684210527,5.052631578947368,222.05263157894737,79.36842105263158,8000,14666667,1262275.0,62764206,1,18,0,0,53,0,14
349,2008,LAC,Los Angeles Clippers,WEST,27.65,5.3,214.2,77.85,5000,15344000,1652280.0,64847945,1,16,0,0,53,0,12
350,2008,LAC,Los Angeles Clippers,WEST,27.65,5.3,214.2,77.85,8000,15344000,1652280.0,64847945,1,16,0,0,53,0,12
351,2025,LAL,Los Angeles Lakers,WEST,25.7,4.4,216.94117647058823,79.4,3000,48728845,8928571.5,187028846,2,12,12,0,53,0,
352,2024,LAL,Los Angeles Lakers,WEST,25.61904761904762,4.523809523809524,214.52380952380952,79.04761904761905,3000,47607350,2165000.0,168113984,2,19,12,0,53,0,8
353,2023,LAL,Los Angeles Lakers,WEST,26.692307692307693,5.346153846153846,212.03846153846155,78.11538461538461,3000,44474988,1857405.0,167412786,2,18,12,1,52,0,7
354,2022,LAL,Los Angeles Lakers,WEST,29.04,8.12,212.88,77.24,3000,44211146,2401537.0,163495811,3,22,12,1,51,0,11
355,2021,LAL,Los Angeles Lakers,WEST,27.894736842105264,6.578947368421052,224.7894736842105,78.89473684210526,3000,39219566,1797183.0,136923741,2,19,12,1,51,0,7
356,2020,LAL,Los Angeles Lakers,WEST,28.05,7.15,220.3,78.25,3000,37436858,2564753.0,125433839,2,21,12,1,50,1,1
357,2019,LAL,Los Angeles Lakers,WEST,25.863636363636363,4.409090909090909,214.45454545454547,79.18181818181819,3000,35654150,2393887.0,107275731,1,19,11,0,49,0,10
358,2018,LAL,Los Angeles Lakers,WEST,25.45833333333333,3.6666666666666665,220.25,79.0,3000,22642350,1353565.5,102260522,1,23,11,0,49,0,11
359,2017,LAL,Los Angeles Lakers,WEST,26.61111111111111,4.944444444444445,219.72222222222223,78.77777777777777,3000,18000000,3267120.0,95226183,0,19,11,0,49,0,14
360,2016,LAL,Los Angeles Lakers,WEST,27.0,5.133333333333334,227.9333333333333,79.2,3000,25000000,1327393.5,72415125,2,16,11,0,49,0,15
361,2015,LAL,Los Angeles Lakers,WEST,25.88888888888889,4.277777777777778,220.22222222222223,78.5,3000,23500000,1199404.5,70914495,1,17,11,0,49,0,14
362,2014,LAL,Los Angeles Lakers,WEST,27.21052631578948,5.473684210526316,216.21052631578948,78.84210526315789,275,30453805,1550000.0,77245789,2,11,11,0,49,0,14
363,2014,LAL,Los Angeles Lakers,WEST,27.21052631578948,5.473684210526316,216.21052631578948,78.84210526315789,2500,30453805,1550000.0,77245789,2,11,11,0,49,0,14
364,2013,LAL,Los Angeles Lakers,WEST,28.125,6.75,220.125,78.5625,275,27849149,3500000.0,100451593,1,14,11,1,49,0,8
365,2013,LAL,Los Angeles Lakers,WEST,28.125,6.75,220.125,78.5625,2500,27849149,3500000.0,100451593,1,14,11,1,49,0,8
366,2012,LAL,Los Angeles Lakers,WEST,27.705882352941178,6.588235294117647,222.23529411764707,79.0,225,25244493,2453100.0,88264478,2,14,11,2,48,0,3
367,2012,LAL,Los Angeles Lakers,WEST,27.705882352941178,6.588235294117647,222.23529411764707,79.0,250,25244493,2453100.0,88264478,2,14,11,2,48,0,3
368,2012,LAL,Los Angeles Lakers,WEST,27.705882352941178,6.588235294117647,222.23529411764707,79.0,450,25244493,2453100.0,88264478,2,14,11,2,48,0,3
369,2011,LAL,Los Angeles Lakers,WEST,29.0625,7.875,226.125,79.5,225,24806250,3850000.0,91428140,1,13,11,2,47,0,2
370,2011,LAL,Los Angeles Lakers,WEST,29.0625,7.875,226.125,79.5,250,24806250,3850000.0,91428140,1,13,11,2,47,0,2
371,2011,LAL,Los Angeles Lakers,WEST,29.0625,7.875,226.125,79.5,450,24806250,3850000.0,91428140,1,13,11,2,47,0,2
372,2010,LAL,Los Angeles Lakers,WEST,27.53846153846154,6.615384615384615,224.3846153846154,79.53846153846153,225,23034375,5024000.0,92378064,1,13,11,2,46,1,1
373,2010,LAL,Los Angeles Lakers,WEST,27.53846153846154,6.615384615384615,224.3846153846154,79.53846153846153,250,23034375,5024000.0,92378064,1,13,11,2,46,1,1
374,2010,LAL,Los Angeles Lakers,WEST,27.53846153846154,6.615384615384615,224.3846153846154,79.53846153846153,450,23034375,5024000.0,92378064,1,13,11,2,46,1,1
375,2009,LAL,Los Angeles Lakers,WEST,26.1875,5.125,223.0625,80.125,3000,21262500,3100000.0,79245793,1,14,10,1,45,1,1
376,2009,LAL,Los Angeles Lakers,WEST,26.1875,5.125,223.0625,80.125,350,21262500,3100000.0,79245793,1,14,10,1,45,1,1
377,2008,LAL,Los Angeles Lakers,WEST,25.94736842105263,4.578947368421052,228.26315789473685,80.0,3000,19490625,2500000.0,73626796,1,14,9,0,44,0,1
378,2008,LAL,Los Angeles Lakers,WEST,25.94736842105263,4.578947368421052,228.26315789473685,80.0,350,19490625,2500000.0,73626796,1,14,9,0,44,0,1
379,2025,MEM,Memphis Grizzlies,WEST,25.05,3.15,213.26666666666668,78.9,4000,36725670,4858705.5,177014145,1,15,0,0,13,0,
380,2024,MEM,Memphis Grizzlies,WEST,24.96969696969697,3.060606060606061,214.939393939394,77.93939393939394,4000,34005250,2400000.0,160019663,1,24,0,0,13,0,13
381,2023,MEM,Memphis Grizzlies,WEST,24.05263157894737,3.0526315789473686,218.31578947368425,77.63157894736842,4000,28946605,2444320.0,126788905,1,19,0,0,13,0,2
382,2022,MEM,Memphis Grizzlies,WEST,23.60869565217392,2.0434782608695654,215.2608695652174,78.26086956521739,4000,17073171,2692991.0,115523049,0,25,0,0,12,0,2
383,2021,MEM,Memphis Grizzlies,WEST,24.11111111111111,2.7222222222222223,217.44444444444449,78.27777777777777,4000,16587688,2676460.0,130193477,0,22,0,0,11,0,9
384,2020,MEM,Memphis Grizzlies,WEST,24.80952380952381,3.0,218.8571428571429,78.66666666666667,4000,16229213,2478840.0,128723064,0,25,0,0,10,0,9
385,2019,MEM,Memphis Grizzlies,WEST,26.75,4.571428571428571,214.53571428571428,78.78571428571429,4000,30521116,1378242.0,124877079,1,23,0,0,10,0,12
386,2018,MEM,Memphis Grizzlies,WEST,25.33333333333333,3.0416666666666665,211.54166666666663,78.41666666666667,4000,28530608,1312611.0,110735427,3,22,0,0,10,0,14
387,2017,MEM,Memphis Grizzlies,WEST,27.058823529411764,5.294117647058823,219.23529411764707,78.58823529411765,4000,26540100,1417154.5,111209189,1,21,0,0,10,0,7
388,2016,MEM,Memphis Grizzlies,WEST,27.714285714285715,5.535714285714286,214.17857142857144,77.78571428571429,4000,19700000,1201440.0,83200551,1,24,0,0,9,0,7
389,2015,MEM,Memphis Grizzlies,WEST,27.473684210526315,5.631578947368421,219.4736842105264,78.42105263157895,4000,16500000,1710560.0,75341226,2,16,0,0,8,0,5
390,2014,MEM,Memphis Grizzlies,WEST,26.72222222222222,5.222222222222222,215.72222222222223,78.27777777777777,3300,17800000,3135000.0,74324859,1,14,0,0,7,0,7
391,2014,MEM,Memphis Grizzlies,WEST,26.72222222222222,5.222222222222222,215.72222222222223,78.27777777777777,2800,17800000,3135000.0,74324859,1,14,0,0,7,0,7
392,2013,MEM,Memphis Grizzlies,WEST,25.4,4.25,225.0,79.3,3300,16500000,2979038.5,62954838,2,12,0,0,6,0,4
393,2013,MEM,Memphis Grizzlies,WEST,25.4,4.25,225.0,79.3,2800,16500000,2979038.5,62954838,2,12,0,0,6,0,4
394,2012,MEM,Memphis Grizzlies,WEST,26.352941176470587,4.176470588235294,224.41176470588235,78.47058823529412,15000,15200000,2000000.0,70940349,2,15,0,0,5,0,4
395,2012,MEM,Memphis Grizzlies,WEST,26.352941176470587,4.176470588235294,224.41176470588235,78.47058823529412,10000,15200000,2000000.0,70940349,2,15,0,0,5,0,4
396,2012,MEM,Memphis Grizzlies,WEST,26.352941176470587,4.176470588235294,224.41176470588235,78.47058823529412,2500,15200000,2000000.0,70940349,2,15,0,0,5,0,4
397,2011,MEM,Memphis Grizzlies,WEST,25.21052631578948,3.3684210526315788,221.1578947368421,78.63157894736842,15000,17666666,2020200.0,70241344,1,16,0,0,4,0,7
398,2011,MEM,Memphis Grizzlies,WEST,25.21052631578948,3.3684210526315788,221.1578947368421,78.63157894736842,10000,17666666,2020200.0,70241344,1,16,0,0,4,0,7
399,2011,MEM,Memphis Grizzlies,WEST,25.21052631578948,3.3684210526315788,221.1578947368421,78.63157894736842,2500,17666666,2020200.0,70241344,1,16,0,0,4,0,7
400,2010,MEM,Memphis Grizzlies,WEST,24.88235294117647,2.9411764705882355,218.05882352941177,79.05882352941177,15000,16000000,2000000.0,57287474,1,18,0,0,25,0,10
401,2010,MEM,Memphis Grizzlies,WEST,24.88235294117647,2.9411764705882355,218.05882352941177,79.05882352941177,10000,16000000,2000000.0,57287474,1,18,0,0,25,0,10
402,2010,MEM,Memphis Grizzlies,WEST,24.88235294117647,2.9411764705882355,218.05882352941177,79.05882352941177,2500,16000000,2000000.0,57287474,1,18,0,0,25,0,10
403,2009,MEM,Memphis Grizzlies,WEST,24.73333333333333,3.333333333333333,220.46666666666667,79.26666666666667,20000,8854475,2500000.0,55958148,0,19,0,0,25,0,12
404,2009,MEM,Memphis Grizzlies,WEST,24.73333333333333,3.333333333333333,220.46666666666667,79.26666666666667,25000,8854475,2500000.0,55958148,0,19,0,0,25,0,12
405,2008,MEM,Memphis Grizzlies,WEST,25.105263157894736,3.473684210526316,217.8421052631579,78.78947368421052,20000,9075000,1285200.0,54118526,0,19,0,0,25,0,14
406,2008,MEM,Memphis Grizzlies,WEST,25.105263157894736,3.473684210526316,217.8421052631579,78.78947368421052,25000,9075000,1285200.0,54118526,0,19,0,0,25,0,14
407,2025,MIA,Miami Heat,EAST,26.7,5.05,218.75,78.0,4000,48798677,4655040.0,184058374,1,12,3,0,25,0,
408,2024,MIA,Miami Heat,EAST,27.38095238095238,5.666666666666667,211.3333333333333,78.0,4000,45183960,2352000.0,174695832,1,20,3,0,25,0,8
409,2023,MIA,Miami Heat,EAST,27.7,5.55,219.6,78.8,4000,37653300,1815677.0,149093861,2,20,3,0,24,0,7
410,2022,MIA,Miami Heat,EAST,27.454545454545453,4.909090909090909,217.63636363636363,78.0,4000,36016200,1669178.0,139811953,2,23,3,0,23,0,1
411,2021,MIA,Miami Heat,EAST,28.047619047619047,6.333333333333333,219.8095238095238,78.95238095238095,4000,34379100,2582160.0,132331277,1,18,3,0,22,0,6
412,2020,MIA,Miami Heat,EAST,26.52380952380953,4.9523809523809526,220.0952380952381,78.47619047619048,4000,32742000,3009416.5,133841791,1,19,3,0,21,0,5
413,2019,MIA,Miami Heat,EAST,27.27777777777778,5.555555555555555,222.5,78.55555555555556,4000,26837720,2955840.0,151716389,0,19,3,0,20,0,10
414,2018,MIA,Miami Heat,EAST,26.36842105263158,4.526315789473684,218.6315789473684,78.05263157894737,4000,25289390,2232259.5,129458084,0,20,3,0,20,0,6
415,2017,MIA,Miami Heat,EAST,26.6,4.533333333333333,219.66666666666663,78.73333333333333,4000,23741060,2745720.0,101818405,2,18,3,0,19,0,9
416,2016,MIA,Miami Heat,EAST,28.5,7.25,220.4,78.8,4000,22192730,1834826.0,85826352,2,14,3,1,19,0,3
417,2015,MIA,Miami Heat,EAST,27.428571428571427,5.380952380952381,218.57142857142856,78.66666666666667,4000,20644400,2732000.0,82351805,1,16,3,2,18,0,10
418,2014,MIA,Miami Heat,EAST,29.83333333333333,7.777777777777778,222.3333333333333,79.33333333333333,225,19067500,3249525.0,82218984,3,11,3,2,18,0,2
419,2014,MIA,Miami Heat,EAST,29.83333333333333,7.777777777777778,222.3333333333333,79.33333333333333,200,19067500,3249525.0,82218984,3,11,3,2,18,0,2
420,2013,MIA,Miami Heat,EAST,29.72222222222222,7.777777777777778,228.5555555555556,79.66666666666667,225,17545000,3112500.0,81558311,3,13,3,2,17,1,1
421,2013,MIA,Miami Heat,EAST,29.72222222222222,7.777777777777778,228.5555555555556,79.66666666666667,200,17545000,3112500.0,81558311,3,13,3,2,17,1,1
422,2012,MIA,Miami Heat,EAST,28.3125,6.3125,231.75,79.9375,4000,16022500,3000000.0,74117458,3,12,2,1,16,1,2
423,2012,MIA,Miami Heat,EAST,28.3125,6.3125,231.75,79.9375,175,16022500,3000000.0,74117458,3,12,2,1,16,1,2
424,2012,MIA,Miami Heat,EAST,28.3125,6.3125,231.75,79.9375,225,16022500,3000000.0,74117458,3,12,2,1,16,1,2
425,2011,MIA,Miami Heat,EAST,30.23529411764705,8.647058823529411,230.05882352941177,79.41176470588235,4000,14500000,1290718.0,66205855,3,15,1,0,15,0,2
426,2011,MIA,Miami Heat,EAST,30.23529411764705,8.647058823529411,230.05882352941177,79.41176470588235,175,14500000,1290718.0,66205855,3,15,1,0,15,0,2
427,2011,MIA,Miami Heat,EAST,30.23529411764705,8.647058823529411,230.05882352941177,79.41176470588235,225,14500000,1290718.0,66205855,3,15,1,0,15,0,2
428,2010,MIA,Miami Heat,EAST,27.2,5.6,219.9333333333333,78.86666666666666,4000,23016000,1362120.0,74208013,2,13,1,0,14,0,5
429,2010,MIA,Miami Heat,EAST,27.2,5.6,219.9333333333333,78.86666666666666,175,23016000,1362120.0,74208013,2,13,1,0,14,0,5
430,2010,MIA,Miami Heat,EAST,27.2,5.6,219.9333333333333,78.86666666666666,225,23016000,1362120.0,74208013,2,13,1,0,14,0,5
431,2009,MIA,Miami Heat,EAST,26.166666666666668,4.111111111111111,215.5555555555556,78.88888888888889,1200,21372000,1466600.0,70297059,2,14,1,1,13,0,5
432,2009,MIA,Miami Heat,EAST,26.166666666666668,4.111111111111111,215.5555555555556,78.88888888888889,3500,21372000,1466600.0,70297059,2,14,1,1,13,0,5
433,2008,MIA,Miami Heat,EAST,27.13636363636364,4.636363636363637,219.0909090909091,78.86363636363636,1200,16440000,2250000.0,74767603,1,16,1,1,36,0,15
434,2008,MIA,Miami Heat,EAST,27.13636363636364,4.636363636363637,219.0909090909091,78.86363636363636,3500,16440000,2250000.0,74767603,1,16,1,1,36,0,15
435,2025,MIL,Milwaukee Bucks,EAST,27.157894736842103,5.368421052631579,219.11111111111111,79.0,1100,48787676,2764507.0,191009786,2,12,2,0,36,0,
436,2024,MIL,Milwaukee Bucks,EAST,28.285714285714285,6.714285714285714,217.23809523809524,78.38095238095238,1100,45640084,2019706.0,182226590,2,18,2,1,36,0,3
437,2023,MIL,Milwaukee Bucks,EAST,29.476190476190474,7.476190476190476,220.3809523809524,78.85714285714286,1100,42492492,2485200.0,178933725,2,17,2,1,35,0,1
438,2022,MIL,Milwaukee Bucks,EAST,27.2,5.133333333333334,219.4333333333333,78.46666666666667,1100,39344970,1729217.0,158654158,2,23,2,1,34,0,3
439,2021,MIL,Milwaukee Bucks,EAST,27.0,4.681818181818182,220.45454545454547,78.22727272727273,1100,33051724,2101345.5,132074345,2,18,2,1,33,1,3
440,2020,MIL,Milwaukee Bucks,EAST,28.41176470588235,7.117647058823529,225.23529411764707,79.05882352941177,1100,30603448,2735276.5,135025925,1,21,1,0,32,0,1
441,2019,MIL,Milwaukee Bucks,EAST,26.416666666666668,4.875,218.75,78.58333333333333,1100,24157304,2534280.0,125890474,0,21,1,0,31,0,1
442,2018,MIL,Milwaukee Bucks,EAST,25.875,3.9166666666666665,219.54166666666663,78.58333333333333,1100,22471910,1709538.0,115375243,0,25,1,0,30,0,7
443,2017,MIL,Milwaukee Bucks,EAST,25.894736842105264,4.368421052631579,225.1578947368421,79.84210526315789,1100,17100000,2468463.5,106512121,0,20,1,0,29,0,6
